Departure city index,Arrival city index,Average delay per trip (minutes),Speed (km/h),Cost for 50km for every 1kg good ,Departure time
5,7,49.346019213172205,32,0.43295261842648997,1279.9333333333334
5,14,10.165154183118,33,0.6383665816235891,1143.6166666666666
5,54,35.1140153524275,37,0.413379600771057,1007.65
5,54,17.7611578428344,31,0.6710084843282901,1060.05
5,119,60.8272834878603,35,0.68077487882121,338.76666666666665
5,125,59.9056468386094,32,0.7917918675977901,1119.5833333333333
5,135,49.701456514549506,35,0.7025263429185731,73.23333333333333
5,143,76.9951493799455,33,0.49306608580679795,764.25
5,154,63.0057314806353,31,0.7490558252274642,287.5
5,183,9.23475529542017,35,0.4041398120734289,511.45
5,183,58.050150474450795,37,0.48323631425100794,787.5166666666667
5,183,42.552970816190296,37,0.17035032710970802,806.8166666666667
5,196,38.8812506611664,36,0.276909978004174,1053.8333333333333
5,196,52.704685760775,35,0.476028357648044,1067.1
5,198,18.4588205658051,32,0.35955956771367,386.85
5,198,63.5488832200055,35,0.34662520166369,604.3333333333334
5,224,11.1168410173929,32,0.11490086043348,576.3333333333334
5,227,67.8120109628461,33,0.28658654094231895,204.78333333333333
5,248,73.4396556895107,37,0.12036023262645901,971.9833333333333
5,270,56.8493147491283,31,0.739734161331193,680.2166666666667
5,295,23.3108081592591,33,0.571060784178702,1390.1333333333334
5,362,9.4193169361166,36,0.565386982447005,838.2666666666667
5,391,18.8155556657084,35,0.130072696286613,577.0666666666667
5,398,24.8431926274082,33,0.7189326344295821,257.9166666666667
5,412,1.9375383658421401,36,0.53754030388386,613.1333333333333
5,412,1.4222538626889099,35,0.7509173866078951,1317.35
5,444,53.8697446500488,35,0.774562691581253,1277.6166666666666
5,482,12.475724035238303,37,0.392910179807872,1319.3666666666666
5,510,65.1880858086376,35,0.5799742620216191,393.96666666666664
5,512,78.6294128372735,34,0.38479989578623897,150.78333333333333
5,512,9.633421841039562,32,0.661023478461268,1106.8
5,545,35.3341424497984,33,0.7540725726942751,262.85
5,545,69.1857779035726,36,0.122851927211797,1408.4666666666667
5,568,67.8100372396972,37,0.63229684072732,400.68333333333334
5,570,47.639543430230205,31,0.757244703044548,24.433333333333334
5,591,8.23196977815499,37,0.353951425628664,888.7666666666667
5,596,70.7858623117232,33,0.54633383197591,713.95
5,596,72.0835878773318,33,0.509339463198069,1246.3333333333333
5,601,36.2449445030438,32,0.6950259529628641,333.03333333333336
5,617,78.40465232269129,32,0.692000502873187,236.05
5,617,27.702792631462998,31,0.783129434486011,563.7
5,623,63.818936337974996,31,0.23205048206372,220.61666666666667
5,651,57.0341662233837,33,0.747769607458266,55.5
7,5,42.3656050230892,31,0.3580209434218711,95.21666666666667
7,5,48.053728621892795,32,0.28105955233168894,774.2333333333333
7,14,69.3024459425481,36,0.794800546101013,835.75
7,30,75.01320425143291,31,0.480767501207621,273.1
7,135,5.427175271205139,31,0.19066706877184,715.7333333333333
7,135,65.5000860962654,31,0.103851266089649,1020.25
7,152,23.399369393792,32,0.32950526762466104,1168.2166666666667
7,207,32.6356628057797,37,0.39744700586840004,1335.1333333333334
7,248,38.548646784326294,36,0.440499937329639,128.33333333333334
7,251,67.71269198361921,34,0.445593290059904,468.18333333333334
7,291,4.162490687727431,32,0.6847369231973129,365.31666666666666
7,305,2.21718490164053,36,0.274973783260383,526.45
7,315,32.9638708651514,33,0.37132228515381205,604.6833333333333
7,315,63.0116144093429,32,0.128379100132189,833.1333333333333
7,326,14.3240613076321,33,0.38468263900064903,745.1666666666666
7,336,64.4684527230485,33,0.133669634511106,177.75
7,346,10.4146792858357,33,0.132571763630733,1295.1666666666667
7,362,56.872396722351596,31,0.656450116712454,1118.95
7,424,6.911774067105879,35,0.455391268852414,770.4166666666666
7,424,1.83488908593651,37,0.628209291243035,1087.45
7,444,48.3211720794955,35,0.74714311470123,256.4
7,444,24.4793369447308,32,0.383420344782622,790.7833333333333
7,464,51.5290229321441,35,0.11760909789858999,394.81666666666666
7,482,46.027140777467395,35,0.526050286550361,1263.5333333333333
7,505,15.889405016565199,33,0.33188035665949,337.9166666666667
7,568,41.143736715874795,35,0.562072202968998,1049.4333333333334
7,568,52.71712818972961,37,0.126512833504411,1197.3166666666666
7,589,46.8803790264447,33,0.118339909303391,48.233333333333334
7,591,7.23923389960092,32,0.544398945846862,390.81666666666666
7,599,3.3376569944609398,36,0.64456969542653,691.6833333333333
7,612,67.68906984194429,33,0.7433869686405121,1298.3
14,30,18.4120047679083,35,0.522954908913814,621.95
14,119,61.4047982851336,32,0.192789601577376,368.8666666666667
14,135,53.9580091059371,37,0.376202485872045,343.96666666666664
14,154,60.3229595063565,31,0.7635680179816461,104.58333333333333
14,184,35.19770391195279,36,0.363568934582883,724.5833333333334
14,201,40.608224392832604,35,0.533427392088235,999.6
14,207,16.3212883334969,31,0.686611166811744,1144.8166666666666
14,207,59.891899007857,37,0.12324154820145,1238.25
14,239,24.7023176494381,35,0.7966731923531271,61.31666666666667
14,266,66.41265469280779,32,0.6196811154176489,992.2
14,280,28.9814740053085,33,0.16355436092078798,1368.8833333333334
14,305,32.3619785611232,36,0.359994190615822,1354.5166666666667
14,355,42.3114915135009,37,0.48249898816782305,117.21666666666667
14,355,65.9971668232707,31,0.786984147970337,430.5833333333333
14,355,24.9048413850798,32,0.136968590130663,1245.0166666666667
14,379,13.4770795285627,32,0.37648903070522494,1340.1166666666666
14,391,15.948770264630499,34,0.15164616722073498,270.3333333333333
14,391,75.76774571108959,37,0.43691145920611607,1341.0166666666667
14,398,35.9463261357511,35,0.57653659099649,1072.4333333333334
14,412,30.4148125732984,31,0.20864673418834898,351.05
14,441,69.4478933305188,34,0.7409416988684221,189.91666666666666
14,441,10.4236535371797,35,0.674141479573939,646.7
14,441,68.6242043439981,34,0.11798075129313901,1311.1333333333334
14,442,5.96329811491436,35,0.6666672683844979,1238.7833333333333
14,500,69.10353240470529,37,0.144310108319634,597.2833333333333
14,513,20.8533288028107,34,0.30351218966990096,1163.7833333333333
14,534,19.315043136270198,31,0.13394454610828,1141.5666666666666
14,553,46.0686563600404,37,0.674605589304219,187.28333333333333
14,570,14.962298804975099,37,0.150145046861019,601.0
14,589,67.9397647158379,35,0.596259409499438,1172.3
14,642,21.9784677264393,37,0.5756903632466039,367.43333333333334
14,642,16.8385833925266,36,0.597857226857876,1089.5
14,651,25.757796137898197,37,0.548444901373919,687.35
30,7,23.7557791868302,32,0.542248372014541,313.03333333333336
30,49,16.1563399975931,32,0.649305025687713,631.7
30,54,74.6054988024639,33,0.276566332780882,663.0833333333334
30,78,21.330672578132397,36,0.649154695926602,207.8
30,124,53.8412775006484,34,0.600028250374636,491.03333333333336
30,135,26.7304782149526,36,0.49551224552908396,473.6333333333333
30,183,48.5450555195571,33,0.723952663748212,389.65
